(14, 1.5448609480118045, 17)
(17, 1.5263600400711406, 17)
(19, 2.0686342275778893, 17)
(12, 1.5251169424495048, 17)
(18, 1.4768449899218137, 17)
(23, 1.079068958817981, 17)
(14, 1.3068039067328896, 17)
(15, 1.3647422235828108, 17)
(10, 2.1231600722454322, 17)
(13, 2.076123256929768, 17)
(23, 1.8962537579832655, 17)
(11, 1.7235597178647122, 17)
(11, 1.1398196556167424, 17)
(9, 1.9244621773703843, 17)
(24, 1.257621020581439, 17)
(18, 0.6744402603554226, 17)
(19, 1.6306747680716989, 17)
(19, 1.4198521201792176, 17)
(17, 1.2586682937041784, 17)
(9, 1.4565253739138877, 17)
(8, 1.548099674895151, 17)
(13, 2.2923532658197585, 17)
(9, 2.1344042349360692, 17)
(18, 1.2761048032486304, 17)
(26, 1.2856547675485703, 17)
(12, 1.8337612918321458, 17)
(35, 1.2756535730548655, 17)
(14, 2.3185592562023056, 17)
(14, 1.30680390673289, 17)
(17, 1.1099452915180432, 17)
(6, 2.3898139411756434, 17)
(13, 1.5263600400711406, 17)
(15, 0.9248269845194387, 17)
(13, 1.2344089906492761, 17)
(10, 2.405415969336178, 17)
(12, 2.0807288448862757, 17)
(12, 1.6044055357375295, 17)
(16, 1.0558816109712332, 17)
(25, 1.4187669395442501, 17)
(10, 1.548099674895151, 17)
(19, 1.4650643060963522, 17)
(10, 1.5678436804574511, 17)
(20, 1.605648633359165, 17)
(12, 1.5448609480118045, 17)
(25, 1.2717551106343703, 17)
(17, 1.1670171949452746, 17)
(15, 1.952722007170725, 17)
(13, 2.388223856382206, 17)
(27, 0.9671820037740715, 17)
(6, 2.389813941175643, 17)
(15, 1.145655888435221, 17)
(18, 1.548099674895151, 17)
(8, 2.389813941175643, 17)
(17, 1.981996868472413, 17)
(8, 2.389813941175643, 17)
(7, 1.8555009266561564, 17)
(18, 1.5603958175533839, 17)
(9, 1.4023326150732196, 17)
(27, 1.4508284828972196, 17)
(6, 2.3898139411756434, 17)
(18, 1.4420815736507058, 17)
(8, 2.085052740042922, 17)
(15, 1.2063957343888951, 17)
(11, 1.6348433904050683, 17)
(15, 1.1417091475280707, 17)
(7, 1.4198521201792178, 17)
(20, 1.7248028154863477, 17)
(6, 2.389813941175643, 17)
(19, 2.007307929915176, 17)
(11, 2.0323127360142377, 17)
(11, 1.1398196556167424, 17)
(23, 1.0335690860198825, 17)
(30, 1.679095782711724, 17)
(18, 1.1853132471802603, 17)
(15, 2.006257633438738, 17)
(10, 2.2434224694505476, 17)
(8, 1.5480996748951514, 17)
(8, 2.162277118879098, 17)
(15, 2.2600393112394506, 17)
(15, 1.0850145151048776, 17)
(23, 1.4410610282683738, 17)
(9, 1.1398196556167426, 17)
(19, 1.391487292107848, 17)
(6, 2.389813941175643, 17)
(18, 1.4491710834890157, 17)
(21, 1.2274386048776416, 17)
(6, 2.389813941175643, 17)
(14, 1.5448609480118045, 17)
(17, 1.4181472680859337, 17)
