(7, 0.8767780857633345, 10)
(8, 0.4338563118890806, 10)
(6, 1.2292269134907574, 10)
(9, 1.4954410443242756, 10)
(7, 0.9966207920826575, 10)
(7, 1.0525192704500217, 10)
(8, 1.5764383858879922, 10)
(12, 0.8906891849144434, 10)
(6, 1.2212706027692868, 10)
(11, 1.235181701920396, 10)
(6, 0.9843628392338248, 10)
(8, 1.0995910600332017, 10)
(6, 1.109384207171434, 10)
(11, 0.8767780857633342, 10)
(7, 0.8767780857633345, 10)
(8, 0.4338563118890806, 10)
(5, 1.5360258232267094, 10)
(9, 0.9716865264781602, 10)
(10, 0.523133296373704, 10)
(6, 1.1973434050695153, 10)
(9, 1.734305086664566, 10)
(9, 0.9957994217843013, 10)
(7, 1.3962710105624587, 10)
(7, 0.8767780857633343, 10)
(7, 1.2227935964983618, 10)
(5, 1.4855479950470822, 10)
(6, 1.1823810338370788, 10)
(8, 1.6954597219089593, 10)
(9, 0.9966207920826575, 10)
(7, 0.9957994217843013, 10)
(7, 1.734305086664566, 10)
(7, 1.734305086664566, 10)
(8, 1.6574357274517089, 10)
(5, 1.6558685295460323, 10)
(6, 1.1973434050695153, 10)
(9, 0.9957994217843014, 10)
(9, 0.4477674110401895, 10)
(7, 1.614462380345243, 10)
(6, 0.984362839233825, 10)
(6, 1.486288771940598, 10)
(9, 0.8767780857633345, 10)
(7, 1.2120388392285668, 10)
(8, 1.109384207171434, 10)
(7, 1.2120388392285666, 10)
(6, 1.2292269134907576, 10)
(9, 0.751756717825725, 10)
(7, 0.8767780857633343, 10)
(7, 1.4110044552891, 10)
(11, 0.8767780857633343, 10)
(7, 0.9966207920826575, 10)
(7, 0.9957994217843015, 10)
(7, 1.615283750643599, 10)
(7, 1.4954410443242756, 10)
(6, 1.2284055431924013, 10)
(7, 0.876778085763334, 10)
(10, 1.0097105209354105, 10)
(9, 1.1417962549346454, 10)
(6, 1.4862887719405982, 10)
(6, 1.4532358494228321, 10)
(6, 0.9843628392338247, 10)
(7, 1.2351817019203961, 10)
(7, 0.7517567178257251, 10)
(6, 1.1093842071714342, 10)
(8, 1.6574357274517089, 10)
(8, 1.6962810922073155, 10)
(6, 1.486288771940598, 10)
(7, 0.9966207920826576, 10)
(6, 1.2284055431924013, 10)
(9, 1.5360258232267092, 10)
(7, 1.2351817019203961, 10)
(12, 0.9734343712764016, 10)
(8, 1.2227935964983618, 10)
(7, 0.9966207920826575, 10)
(7, 0.8767780857633343, 10)
(6, 1.2284055431924013, 10)
(9, 0.8767780857633342, 10)
(7, 0.8767780857633345, 10)
(9, 0.8767780857633342, 10)
(5, 1.6550471592476763, 10)
(9, 0.9966207920826576, 10)
(5, 1.5360258232267092, 10)
(6, 1.4532358494228321, 10)
(6, 1.6574357274517089, 10)
(6, 0.9843628392338247, 10)
(8, 1.2284055431924013, 10)
(6, 1.6962810922073157, 10)
(5, 1.6558685295460325, 10)
(6, 1.4514170179503831, 10)
(7, 0.8767780857633345, 10)
(10, 1.4110306545213886, 10)
(6, 1.6962810922073155, 10)
(8, 1.453235849422832, 10)
(8, 1.220529825875771, 10)
(6, 1.4514170179503831, 10)
(5, 1.453135947283871, 10)
(7, 0.9966207920826577, 10)
(7, 0.9957994217843014, 10)
(6, 1.2284055431924013, 10)
(9, 0.8767780857633344, 10)
(9, 0.9957994217843013, 10)
(7, 1.1749413192712015, 10)
(7, 0.9957994217843014, 10)
(7, 0.9966207920826576, 10)
(9, 0.9966207920826576, 10)
(6, 1.5342331909865488, 10)
(6, 1.1499689860738673, 10)
(6, 1.6954597219089593, 10)
(9, 0.8767780857633343, 10)
(9, 0.751756717825725, 10)
(10, 1.5764383858879922, 10)
(5, 1.655047159247676, 10)
(7, 0.8767780857633343, 10)
(7, 0.9966207920826576, 10)
(11, 0.9966207920826575, 10)
(8, 0.8535916649570782, 10)
(6, 1.1093842071714342, 10)
(10, 0.5231332963737038, 10)
(7, 1.0995910600332015, 10)
(6, 1.4631459092487684, 10)
(7, 1.615283750643599, 10)
(7, 1.614462380345243, 10)
(7, 0.8767780857633345, 10)
(6, 1.109384207171434, 10)
(7, 1.222793596498362, 10)
(7, 0.8767780857633345, 10)
(7, 0.9957994217843013, 10)
(10, 0.7881514655450149, 10)
(8, 0.49072124861049254, 10)
(5, 1.536025823226709, 10)
(9, 1.1335166120137385, 10)
(6, 1.2292269134907574, 10)
(9, 0.9966207920826576, 10)
(7, 0.9957994217843015, 10)
(8, 1.0105318912337666, 10)
(9, 1.6144623803452431, 10)
(7, 0.8767780857633342, 10)
(5, 1.453135947283871, 10)
(9, 1.3704196763866665, 10)
(7, 0.9966207920826576, 10)
(6, 1.2284055431924013, 10)
(6, 1.5764383858879922, 10)
(7, 1.235181701920396, 10)
(5, 1.4855479950470822, 10)
(9, 0.931273963816877, 10)
(8, 0.49072124861049254, 10)
(7, 1.6558685295460325, 10)
(7, 0.9957994217843013, 10)
(8, 1.3970117874559744, 10)
(8, 0.7656678169768341, 10)
(8, 1.2284055431924013, 10)
(5, 1.536025823226709, 10)
(7, 0.8767780857633343, 10)
(7, 1.4902623827059898, 10)
(6, 1.3970117874559742, 10)
(6, 1.6962810922073157, 10)
(7, 1.453135947283871, 10)
(6, 1.5764383858879922, 10)
(7, 0.8767780857633345, 10)
(8, 1.4532358494228321, 10)
(6, 1.109384207171434, 10)
(5, 1.6558685295460325, 10)
(8, 0.4338563118890806, 10)
(9, 1.2120388392285666, 10)
(6, 1.3738689247641451, 10)
(7, 1.6170231647904258, 10)
(7, 0.8767780857633342, 10)
(8, 0.5231332963737039, 10)
(11, 0.8767780857633345, 10)
(8, 1.2292269134907574, 10)
(7, 0.8767780857633343, 10)
(7, 0.9957994217843014, 10)
(8, 1.2284055431924013, 10)
(6, 1.2284055431924013, 10)
(8, 1.4631459092487684, 10)
(7, 0.8767780857633343, 10)
(10, 1.0105318912337666, 10)
(6, 1.6954597219089593, 10)
(5, 1.4110044552891001, 10)
(11, 0.751756717825725, 10)
(7, 1.615283750643599, 10)
(6, 0.9843628392338246, 10)
(6, 1.109384207171434, 10)
(7, 1.6558685295460323, 10)
(8, 1.2284055431924013, 10)
(6, 1.1093842071714337, 10)
(8, 0.49072124861049254, 10)
(6, 1.2284055431924013, 10)
(6, 1.6962810922073157, 10)
(6, 1.5764383858879925, 10)
(9, 1.1417962549346454, 10)
(7, 0.9957994217843015, 10)
(9, 0.8345728908618909, 10)
(7, 0.9966207920826576, 10)
(6, 1.3738689247641451, 10)
(9, 1.7343050866645662, 10)
(7, 0.7517567178257252, 10)
(7, 1.4954410443242756, 10)
(8, 0.9843628392338246, 10)
(7, 0.9966207920826576, 10)
(8, 1.4631459092487684, 10)
(7, 1.4954410443242756, 10)
(5, 1.655047159247676, 10)
(9, 0.8767780857633343, 10)
(6, 1.2292269134907576, 10)
(6, 1.1973434050695153, 10)
(7, 0.6664624332971804, 10)
(6, 1.109384207171434, 10)
(9, 0.8767780857633346, 10)
(9, 0.9957994217843014, 10)
(9, 0.8767780857633343, 10)
(7, 0.8767780857633343, 10)
(9, 0.8767780857633345, 10)
(10, 0.5231332963737039, 10)
(7, 1.655047159247676, 10)
(7, 0.934589006520795, 10)
(7, 1.6558685295460323, 10)
(7, 1.4954410443242758, 10)
(7, 0.8767780857633342, 10)
(7, 1.4894410124076336, 10)
(9, 1.4954410443242756, 10)
(7, 0.8767780857633343, 10)
(10, 1.5764383858879922, 10)
(5, 1.6558685295460325, 10)
(5, 1.453135947283871, 10)
(7, 1.1723619767693452, 10)
(6, 1.4110306545213884, 10)
(7, 1.396271010562459, 10)
(6, 1.109384207171434, 10)
(8, 0.46753482780423644, 10)
(11, 0.8767780857633342, 10)
(9, 0.8484839900129997, 10)
(5, 1.655047159247676, 10)
(8, 1.2284055431924013, 10)
(8, 0.5231332963737041, 10)
(7, 1.7351264569629223, 10)
(6, 1.453235849422832, 10)
(5, 1.4110044552891001, 10)
(6, 1.5342331909865488, 10)
(7, 0.8767780857633343, 10)
(8, 0.43385631188908047, 10)
(7, 0.9957994217843015, 10)
(6, 1.149968986073867, 10)
(5, 1.536025823226709, 10)
(7, 0.8767780857633344, 10)
(5, 1.536025823226709, 10)
(7, 0.8767780857633343, 10)
(6, 0.9843628392338248, 10)
(8, 0.7656678169768343, 10)
(7, 1.6144623803452425, 10)
(6, 1.109384207171434, 10)
(6, 1.2292269134907576, 10)
(5, 1.4110044552891001, 10)
(8, 1.5342331909865492, 10)
(7, 1.655047159247676, 10)
(8, 1.2284055431924013, 10)
(6, 1.657435727451709, 10)
(6, 1.3738689247641451, 10)
(9, 0.9966207920826577, 10)
(5, 1.655047159247676, 10)
(8, 0.4907212486104925, 10)
(7, 1.614462380345243, 10)
(5, 1.5360258232267092, 10)
(8, 1.4110306545213886, 10)
(7, 0.9966207920826576, 10)
(6, 1.5764383858879922, 10)
(6, 1.1093842071714344, 10)
(9, 1.235181701920396, 10)
(7, 0.7517567178257252, 10)
(7, 0.9966207920826577, 10)
(9, 0.9274979025124128, 10)
(6, 1.5342331909865488, 10)
(8, 1.109384207171434, 10)
(6, 1.1973434050695153, 10)
(7, 1.4902623827059895, 10)
(10, 1.0097105209354105, 10)
(7, 1.4954410443242756, 10)
(6, 1.109384207171434, 10)
(9, 0.8767780857633343, 10)
(7, 0.9966207920826576, 10)
(7, 1.1980841819630308, 10)
(7, 0.9966207920826575, 10)
(6, 1.4532358494228323, 10)
(7, 0.9957994217843014, 10)
(8, 1.1335166120137383, 10)
(9, 0.8767780857633343, 10)
(8, 1.221270602769287, 10)
(8, 1.1093842071714344, 10)
(6, 1.3970117874559747, 10)
(6, 1.486288771940598, 10)
(11, 0.8767780857633343, 10)
(7, 1.2227935964983618, 10)
(10, 0.8906891849144433, 10)
(7, 0.9957994217843014, 10)
(7, 0.8767780857633344, 10)
(7, 0.8767780857633345, 10)
(8, 0.4907212486104926, 10)
(7, 1.2120388392285666, 10)
(7, 0.8767780857633343, 10)
(6, 1.1499689860738673, 10)
(8, 0.46753482780423644, 10)
(9, 0.9966207920826576, 10)
(6, 1.2292269134907574, 10)
(6, 1.4532358494228321, 10)
(6, 1.1093842071714344, 10)
(8, 1.1093842071714342, 10)
(5, 1.655047159247676, 10)
(8, 1.3970117874559744, 10)
(7, 1.4954410443242758, 10)
(7, 0.9957994217843013, 10)
(7, 1.2120388392285666, 10)
(6, 1.1093842071714337, 10)
(5, 1.4855479950470822, 10)
(6, 1.486288771940598, 10)
(7, 0.7517567178257252, 10)
(10, 0.7656678169768342, 10)
(9, 0.9957994217843014, 10)
(5, 1.4855479950470822, 10)
(7, 0.8767780857633343, 10)
(7, 1.222793596498362, 10)
(7, 1.7334837163662098, 10)
(10, 0.523133296373704, 10)
(7, 0.9957994217843013, 10)
(6, 0.9843628392338248, 10)
(5, 1.5360258232267094, 10)
(8, 0.4338563118890806, 10)
(8, 0.5231332963737039, 10)
(5, 1.4855479950470822, 10)
(8, 1.2227935964983618, 10)
(7, 0.9957994217843013, 10)
(8, 1.5764383858879922, 10)
(6, 1.1973434050695153, 10)
(9, 1.4531359472838707, 10)
(6, 1.228405543192401, 10)
(7, 0.9966207920826577, 10)
(7, 0.9957994217843015, 10)
(5, 1.5360258232267092, 10)
(8, 1.6574357274517089, 10)
(11, 1.6144623803452427, 10)
(8, 1.1973434050695153, 10)
(7, 0.8767780857633343, 10)
(7, 1.6558685295460323, 10)
(8, 0.5231332963737039, 10)
(7, 1.6558685295460325, 10)
(5, 1.655047159247676, 10)
(7, 0.9577754273270511, 10)
(5, 1.655047159247676, 10)
(7, 0.9577754273270511, 10)
(6, 1.1093842071714342, 10)
(7, 1.1723619767693452, 10)
(6, 0.9843628392338247, 10)
(9, 1.6152837506435986, 10)
(6, 1.1093842071714337, 10)
(7, 1.4954410443242758, 10)
(6, 1.2292269134907576, 10)
(7, 1.6558685295460323, 10)
(7, 1.2227935964983618, 10)
(8, 0.5046323477616019, 10)
(7, 0.9957994217843014, 10)
(9, 0.8767780857633345, 10)
(9, 0.9957994217843013, 10)
(6, 1.1093842071714344, 10)
(7, 0.9957994217843014, 10)
(7, 1.0995910600332015, 10)
(7, 0.9966207920826576, 10)
(6, 1.1093842071714342, 10)
(8, 1.2284055431924013, 10)
(9, 0.8767780857633345, 10)
(6, 1.486288771940598, 10)
(7, 1.3704196763866663, 10)
(8, 1.2292269134907574, 10)
(8, 0.4338563118890806, 10)
(6, 1.4862887719405982, 10)
(7, 0.9577754273270511, 10)
(9, 0.7511437917727541, 17)
(7, 1.458575786600607, 17)
(7, 1.7252328563892783, 17)
(6, 2.3500093141999354, 17)
(8, 1.4633524666209186, 17)
(9, 1.1367961341012558, 17)
(8, 1.487163466856699, 17)
(7, 1.5614176086773504, 17)
(11, 1.0890647551477857, 17)
(10, 1.5082950479194432, 17)
(6, 2.3500093141999354, 17)
(6, 1.6734484668272749, 17)
(8, 1.6089841448324678, 17)
(7, 2.398425423071973, 17)
(7, 2.0647929233789664, 17)
(8, 1.5385856032580487, 17)
(7, 2.029994057521999, 17)
(8, 1.5440971518745505, 17)
(6, 2.389813941175643, 17)
(9, 1.1882797912415073, 17)
(12, 0.9097493787607026, 17)
(7, 2.11997741537827, 17)
(8, 1.3259182914008456, 17)
(6, 2.3865877999747758, 17)
(8, 1.3259182914008456, 17)
(6, 2.2098447753747013, 17)
(9, 0.9248269845194387, 17)
(6, 2.3500093141999354, 17)
(11, 0.9908551605578266, 17)
(8, 1.5082950479194435, 17)
(9, 1.5536811218131865, 17)
(6, 1.5614176086773504, 17)
(8, 0.8343415718669558, 17)
(9, 1.14717172997301, 17)
(13, 1.2236258249643421, 17)
(8, 1.63003299637589, 17)
(9, 1.3245640724242902, 17)
(7, 1.4767059245129854, 17)
(7, 1.939392970150987, 17)
(7, 1.9578158960297072, 17)
(6, 2.3500093141999354, 17)
(7, 1.4645650062307218, 17)
(10, 1.3259182914008456, 17)
(6, 2.120608492583375, 17)
(14, 0.9113737752213643, 17)
(14, 1.5423470330249516, 17)
(6, 2.3500093141999354, 17)
(13, 1.1421709751120253, 17)
(8, 1.6233781154007556, 17)
(7, 1.8709362994871976, 17)
(10, 1.4370791338430537, 17)
(9, 1.1783887339952297, 17)
(11, 1.547669869334249, 17)
(10, 2.3500093141999354, 17)
(7, 1.9307790214282776, 17)
(12, 1.2938082803399873, 17)
(7, 1.8939033729511159, 17)
(11, 1.4633524666209186, 17)
(10, 1.3681305090942093, 17)
(9, 1.8775120081368435, 17)
(6, 2.3500093141999354, 17)
(6, 2.1676325576813373, 17)
(9, 1.456525373913888, 17)
(9, 2.0784101663940375, 17)
(9, 2.263179060695327, 17)
(6, 2.0258214235383196, 17)
(13, 0.8572396283406045, 17)
(10, 1.4064664291426128, 17)
(8, 1.4237791085180123, 17)
(11, 1.359441614898701, 17)
